0.0106383;2;D7,S8,C8,SA,C2;2
0.0102041;2;D7,S8,C8,SA,C2;2
0.00980392;2;D7,S8,C8,SA,C2;2
0.00943396;1;D7,S8,C8,SA,C2;2
0.0909091;2; , ;2
0.0666667;2; , ;2
0.05;0; , ;2
0.0454545;2;HA,CA,H2, , ;3
0.0384615;2;HA,CA,H2, , ;3
0.0333333;2;HA,CA,H2, , ;3
0.0294118;2;HA,CA,H2, , ;3
0.0263158;2;HA,CA,H2, , ;3
0.0238095;1;HA,CA,H2, , ;3
0.0217391;1;HA,CA,H2, , ;3
0.02;2;HA,CA,H2,D0, ;3
0.0185185;2;HA,CA,H2,D0, ;3
0.0172414;2;HA,CA,H2,D0, ;3
0.016129;2;HA,CA,H2,D0, ;3
0.0151515;2;HA,CA,H2,D0, ;3
0.0142857;1;HA,CA,H2,D0, ;3
0.0135135;2;HA,CA,H2,D0,DJ;3
0.0128205;2;HA,CA,H2,D0,DJ;3
0.0121951;2;HA,CA,H2,D0,DJ;3
0.0116279;2;HA,CA,H2,D0,DJ;3
0.0111111;2;HA,CA,H2,D0,DJ;3
0.0106383;1;HA,CA,H2,D0,DJ;3
0.125;2; , ;1
0.0909091;0; , ;1
0.0769231;2; , ;1
0.0555556;2; , ;1
0.0434783;2; , ;1
0.0344828;1; , ;1
0.030303;2;DJ,H9,S0, , ;1
0.027027;2;DJ,H9,S0, , ;1
0.0243902;2;DJ,H9,S0, , ;1
0.0222222;2;DJ,H9,S0, , ;1
0.0204082;2;DJ,H9,S0, , ;1
0.0188679;1;DJ,H9,S0, , ;1
0.0175439;1;DJ,H9,S0, , ;1
0.0163934;2;DJ,H9,S0,D7, ;5
0.0153846;2;DJ,H9,S0,D7, ;5
0.0144928;2;DJ,H9,S0,D7, ;5
0.0136986;2;DJ,H9,S0,D7, ;5
0.012987;2;DJ,H9,S0,D7, ;5
0.0123457;1;DJ,H9,S0,D7, ;5
0.0117647;2;DJ,H9,S0,D7,CK;5
0.011236;2;DJ,H9,S0,D7,CK;5
0.0107527;2;DJ,H9,S0,D7,CK;5
0.0103093;2;DJ,H9,S0,D7,CK;5
0.00990099;2;DJ,H9,S0,D7,CK;5
0.00952381;1;DJ,H9,S0,D7,CK;5
0.181818;0; , ;1
0.0769231;0; , ;1
0.0588235;2; , ;1
0.047619;2; , ;1
0.0384615;0; , ;1
0.03125;1; , ;1
0.0294118;2;D5,SK,CA, , ;2
0.0263158;2;D5,SK,CA, , ;2
0.0238095;2;D5,SK,CA, , ;2
0.0217391;2;D5,SK,CA, , ;2
0.02;2;D5,SK,CA, , ;2
0.0185185;1;D5,SK,CA, , ;2
0.0172414;1;D5,SK,CA, , ;2
0.016129;2;D5,SK,CA,C3, ;2
0.0151515;2;D5,SK,CA,C3, ;2
0.0142857;2;D5,SK,CA,C3, ;2
0.0135135;2;D5,SK,CA,C3, ;2
0.0128205;2;D5,SK,CA,C3, ;2
0.0121951;1;D5,SK,CA,C3, ;2
0.0116279;2;D5,SK,CA,C3,S3;3
0.0111111;2;D5,SK,CA,C3,S3;3
0.0106383;2;D5,SK,CA,C3,S3;3
0.0102041;2;D5,SK,CA,C3,S3;3
0.00980392;2;D5,SK,CA,C3,S3;3
0.00943396;1;D5,SK,CA,C3,S3;3
0.222222;0; , ;1
0.0909091;2;H8,HK,H3, , ;1
0.0666667;2;H8,HK,H3, , ;1
0.0526316;2;H8,HK,H3, , ;1
0.0434783;2;H8,HK,H3, , ;1
0.037037;2;H8,HK,H3, , ;1
0.0322581;1;H8,HK,H3, , ;1
0.0285714;1;H8,HK,H3, , ;1
0.025641;2;H8,HK,H3,C5, ;1
0.0232558;2;H8,HK,H3,C5, ;1
0.0212766;2;H8,HK,H3,C5, ;1
0.0196078;2;H8,HK,H3,C5, ;1
0.0181818;2;H8,HK,H3,C5, ;1
0.0169492;1;H8,HK,H3,C5, ;1
0.015873;2;H8,HK,H3,C5,D9;1
0.0149254;2;H8,HK,H3,C5,D9;1
0.0140845;2;H8,HK,H3,C5,D9;1
0.0133333;2;H8,HK,H3,C5,D9;1
0.0126582;2;H8,HK,H3,C5,D9;1
0.0120482;1;H8,HK,H3,C5,D9;1
0.2;2; , ;1
0.111111;2; , ;1
0.0769231;0; , ;1
0.0714286;0; , ;1
0.0555556;2; , ;1
0.0434783;1; , ;1
0.0357143;2;HK,D9,S8, , ;3
0.03125;2;HK,D9,S8, , ;3
0.0277778;2;HK,D9,S8, , ;3
0.025;2;HK,D9,S8, , ;3
0.0227273;2;HK,D9,S8, , ;3
0.0208333;1;HK,D9,S8, , ;3
0.0192308;1;HK,D9,S8, , ;3
0.0178571;2;HK,D9,S8,CK, ;7
0.0166667;2;HK,D9,S8,CK, ;7
0.015625;2;HK,D9,S8,CK, ;7
0.0147059;2;HK,D9,S8,CK, ;7
0.0138889;2;HK,D9,S8,CK, ;7
0.0131579;1;HK,D9,S8,CK, ;7
0.0125;2;HK,D9,S8,CK,DQ;7
0.0119048;2;HK,D9,S8,CK,DQ;7
0.0113636;2;HK,D9,S8,CK,DQ;7
0.0108696;2;HK,D9,S8,CK,DQ;7
0.0104167;2;HK,D9,S8,CK,DQ;7
0.01;1;HK,D9,S8,CK,DQ;7
0.4;0; , ;1
0.166667;0; , ;1
0.1;0; , ;1
0.0769231;2; , ;1
0.0588235;2; , ;1
0.0434783;1; , ;1
0.0357143;2;H9,HA,H2, , ;1
0.03125;2;H9,HA,H2, , ;1
0.0277778;2;H9,HA,H2, , ;1
0.025;2;H9,HA,H2, , ;1
0.0227273;2;H9,HA,H2, , ;1
0.0208333;1;H9,HA,H2, , ;1
0.0192308;1;H9,HA,H2, , ;1
0.0178571;2;H9,HA,H2,CA, ;2
0.0166667;2;H9,HA,H2,CA, ;2
0.015625;2;H9,HA,H2,CA, ;2
0.0147059;2;H9,HA,H2,CA, ;2
0.0138889;2;H9,HA,H2,CA, ;2
0.0131579;1;H9,HA,H2,CA, ;2
0.0125;2;H9,HA,H2,CA,D6;2
0.0119048;2;H9,HA,H2,CA,D6;2
0.0113636;2;H9,HA,H2,CA,D6;2
0.0108696;2;H9,HA,H2,CA,D6;2
0.0104167;2;H9,HA,H2,CA,D6;2
0.01;1;H9,HA,H2,CA,D6;2
0.222222;0; , ;1
0.0833333;2;CQ,D5,SK, , ;2
0.0625;2;CQ,D5,SK, , ;2
0.05;2;CQ,D5,SK, , ;2
0.0416667;2;CQ,D5,SK, , ;2
0.0357143;2;CQ,D5,SK, , ;2
0.03125;1;CQ,D5,SK, , ;2
0.0277778;1;CQ,D5,SK, , ;2
0.025;2;CQ,D5,SK,S2, ;2
0.0227273;2;CQ,D5,SK,S2, ;2
0.0208333;2;CQ,D5,SK,S2, ;2
0.0192308;2;CQ,D5,SK,S2, ;2
0.0178571;2;CQ,D5,SK,S2, ;2
0.0166667;1;CQ,D5,SK,S2, ;2
0.015625;2;CQ,D5,SK,S2,C6;2
0.0147059;2;CQ,D5,SK,S2,C6;2
0.0138889;2;CQ,D5,SK,S2,C6;2
0.0131579;2;CQ,D5,SK,S2,C6;2
0.0125;2;CQ,D5,SK,S2,C6;2
0.0119048;1;CQ,D5,SK,S2,C6;2
0.142857;0; , ;1
0.0909091;2; , ;1
0.0714286;0; , ;1
0.0588235;2;D2,D4,S2, , ;2
0.047619;2;D2,D4,S2, , ;2
0.04;2;D2,D4,S2, , ;2
0.0344828;2;D2,D4,S2, , ;2
0.030303;2;D2,D4,S2, , ;2
0.027027;1;D2,D4,S2, , ;2
0.0243902;1;D2,D4,S2, , ;2
0.0222222;2;D2,D4,S2,D6, ;2
0.0204082;2;D2,D4,S2,D6, ;2
0.0188679;2;D2,D4,S2,D6, ;2
0.0175439;2;D2,D4,S2,D6, ;2
0.0163934;2;D2,D4,S2,D6, ;2
0.0153846;1;D2,D4,S2,D6, ;2
0.0144928;2;D2,D4,S2,D6,D7;6
0.0136986;2;D2,D4,S2,D6,D7;6
0.012987;2;D2,D4,S2,D6,D7;6
0.0123457;2;D2,D4,S2,D6,D7;6
0.0117647;2;D2,D4,S2,D6,D7;6
0.011236;1;D2,D4,S2,D6,D7;6
0.142857;2; , ;1
0.0909091;2; , ;1
0.0769231;2; , ;1
0.0588235;2; , ;1
0.0454545;2; , ;1
0.0357143;1; , ;1
0.0333333;2;HA,C8,D4, , ;1
0.0294118;2;HA,C8,D4, , ;1
0.0263158;2;HA,C8,D4, , ;1
0.0238095;2;HA,C8,D4, , ;1
0.0217391;2;HA,C8,D4, , ;1
0.02;1;HA,C8,D4, , ;1
0.0185185;1;HA,C8,D4, , ;1
0.0172414;2;HA,C8,D4,S3, ;1
0.016129;2;HA,C8,D4,S3, ;1
0.0151515;2;HA,C8,D4,S3, ;1
0.0142857;2;HA,C8,D4,S3, ;1
0.0135135;2;HA,C8,D4,S3, ;1
0.0128205;1;HA,C8,D4,S3, ;1
0.0121951;2;HA,C8,D4,S3,H4;2
0.0116279;2;HA,C8,D4,S3,H4;2
0.0111111;2;HA,C8,D4,S3,H4;2
0.0106383;2;HA,C8,D4,S3,H4;2
0.0102041;2;HA,C8,D4,S3,H4;2
0.00980392;1;HA,C8,D4,S3,H4;2
0.181818;0; , ;2
0.0666667;2; , ;2
0.0526316;0; , ;2
0.0434783;0; , ;2
0.0344828;2; , ;2
0.0277778;1; , ;2
0.025;2;C8,HJ,S8, , ;3
0.0227273;2;C8,HJ,S8, , ;3
0.0208333;2;C8,HJ,S8, , ;3
0.0192308;2;C8,HJ,S8, , ;3
0.0178571;2;C8,HJ,S8, , ;3
0.0166667;1;C8,HJ,S8, , ;3
0.015625;1;C8,HJ,S8, , ;3
0.0147059;2;C8,HJ,S8,DA, ;3
0.0138889;2;C8,HJ,S8,DA, ;3
0.0131579;2;C8,HJ,S8,DA, ;3
0.0125;2;C8,HJ,S8,DA, ;3
0.0119048;2;C8,HJ,S8,DA, ;3
0.0113636;1;C8,HJ,S8,DA, ;3
0.0108696;2;C8,HJ,S8,DA,DJ;3
0.0104167;2;C8,HJ,S8,DA,DJ;3
0.01;2;C8,HJ,S8,DA,DJ;3
0.00961538;2;C8,HJ,S8,DA,DJ;3
0.00925926;2;C8,HJ,S8,DA,DJ;3
0.00892857;1;C8,HJ,S8,DA,DJ;3
0.111111;2; , ;1
0.0769231;2; , ;1
0.0555556;2; , ;1
0.0454545;0; , ;1
0.04;2; , ;1
0.0322581;1; , ;1
0.0294118;2;CJ,D3,HA, , ;1
0.0263158;2;CJ,D3,HA, , ;1
0.0238095;2;CJ,D3,HA, , ;1
0.0217391;2;CJ,D3,HA, , ;1
0.02;2;CJ,D3,HA, , ;1
0.0185185;1;CJ,D3,HA, , ;1
0.0172414;1;CJ,D3,HA, , ;1
0.016129;2;CJ,D3,HA,SQ, ;1
0.0151515;2;CJ,D3,HA,SQ, ;1
0.0142857;2;CJ,D3,HA,SQ, ;1
0.0135135;2;CJ,D3,HA,SQ, ;1
0.0128205;2;CJ,D3,HA,SQ, ;1
0.0121951;1;CJ,D3,HA,SQ, ;1
0.0116279;2;CJ,D3,HA,SQ,S5;1
0.0111111;2;CJ,D3,HA,SQ,S5;1
0.0106383;2;CJ,D3,HA,SQ,S5;1
0.0102041;2;CJ,D3,HA,SQ,S5;1
0.00980392;2;CJ,D3,HA,SQ,S5;1
0.00943396;1;CJ,D3,HA,SQ,S5;1
0.142857;2; , ;1
0.0909091;2; , ;1
0.0714286;0; , ;1
0.0666667;2;D9,CJ,H5, , ;1
0.0526316;2;D9,CJ,H5, , ;1
0.0434783;2;D9,CJ,H5, , ;1
0.037037;2;D9,CJ,H5, , ;1
0.0322581;2;D9,CJ,H5, , ;1
0.0285714;1;D9,CJ,H5, , ;1
0.025641;1;D9,CJ,H5, , ;1
0.0232558;2;D9,CJ,H5,C4, ;2
0.0212766;2;D9,CJ,H5,C4, ;2
0.0196078;2;D9,CJ,H5,C4, ;2
0.0181818;2;D9,CJ,H5,C4, ;2
0.0169492;2;D9,CJ,H5,C4, ;2
0.015873;1;D9,CJ,H5,C4, ;2
0.0149254;2;D9,CJ,H5,C4,SJ;3
0.0140845;2;D9,CJ,H5,C4,SJ;3
0.0133333;2;D9,CJ,H5,C4,SJ;3
0.0126582;2;D9,CJ,H5,C4,SJ;3
0.0120482;2;D9,CJ,H5,C4,SJ;3
0.0114943;1;D9,CJ,H5,C4,SJ;3
0.285714;0; , ;1
0.0909091;0; , ;1
0.0833333;2;CJ,C3,H4, , ;1
0.0625;2;CJ,C3,H4, , ;1
0.05;2;CJ,C3,H4, , ;1
0.0416667;2;CJ,C3,H4, , ;1
0.0357143;2;CJ,C3,H4, , ;1
0.03125;1;CJ,C3,H4, , ;1
0.0277778;1;CJ,C3,H4, , ;1
0.025;2;CJ,C3,H4,C4, ;2
0.0227273;2;CJ,C3,H4,C4, ;2
0.0208333;2;CJ,C3,H4,C4, ;2
0.0192308;2;CJ,C3,H4,C4, ;2
0.0178571;2;CJ,C3,H4,C4, ;2
0.0166667;1;CJ,C3,H4,C4, ;2
0.015625;2;CJ,C3,H4,C4,S2;2
0.0147059;2;CJ,C3,H4,C4,S2;2
0.0138889;2;CJ,C3,H4,C4,S2;2
0.0131579;2;CJ,C3,H4,C4,S2;2
0.0125;2;CJ,C3,H4,C4,S2;2
0.0119048;1;CJ,C3,H4,C4,S2;2
0.2;2; , ;1
0.1;2; , ;1
0.0769231;0; , ;1
0.0588235;2; , ;1
0.047619;0; , ;1
0.0384615;1; , ;1
0.0322581;2;S8,SJ,D7, , ;1
0.0285714;2;S8,SJ,D7, , ;1
0.025641;2;S8,SJ,D7, , ;1
0.0232558;2;S8,SJ,D7, , ;1
0.0212766;2;S8,SJ,D7, , ;1
0.0196078;1;S8,SJ,D7, , ;1
0.0181818;1;S8,SJ,D7, , ;1
0.0169492;2;S8,SJ,D7,DA, ;1
0.015873;2;S8,SJ,D7,DA, ;1
0.0149254;2;S8,SJ,D7,DA, ;1
0.0140845;2;S8,SJ,D7,DA, ;1
0.0133333;2;S8,SJ,D7,DA, ;1
0.0126582;1;S8,SJ,D7,DA, ;1
0.0120482;2;S8,SJ,D7,DA,C6;5
0.0114943;2;S8,SJ,D7,DA,C6;5
0.010989;2;S8,SJ,D7,DA,C6;5
0.0105263;2;S8,SJ,D7,DA,C6;5
0.010101;2;S8,SJ,D7,DA,C6;5
0.00970874;1;S8,SJ,D7,DA,C6;5
0.142857;2; , ;1
0.111111;2; , ;1
0.0625;2; , ;1
0.05;0; , ;1
0.0416667;2; , ;1
0.03125;1; , ;1
0.0277778;2;D4,H2,DQ, , ;1
0.025;2;D4,H2,DQ, , ;1
0.0227273;2;D4,H2,DQ, , ;1
0.0208333;2;D4,H2,DQ, , ;1
0.0192308;2;D4,H2,DQ, , ;1
0.0178571;1;D4,H2,DQ, , ;1
0.0166667;1;D4,H2,DQ, , ;1
0.015625;2;D4,H2,DQ,S5, ;1
0.0147059;2;D4,H2,DQ,S5, ;1
0.0138889;2;D4,H2,DQ,S5, ;1
0.0131579;2;D4,H2,DQ,S5, ;1
0.0125;2;D4,H2,DQ,S5, ;1
0.0119048;1;D4,H2,DQ,S5, ;1
0.0113636;2;D4,H2,DQ,S5,SA;1
0.0108696;2;D4,H2,DQ,S5,SA;1
0.0104167;2;D4,H2,DQ,S5,SA;1
0.01;2;D4,H2,DQ,S5,SA;1
0.00961538;2;D4,H2,DQ,S5,SA;1
0.00925926;1;D4,H2,DQ,S5,SA;1
0.166667;0; , ;1
0.111111;0; , ;1
0.0833333;2;CK,CQ,H0, , ;1
0.0625;2;CK,CQ,H0, , ;1
0.05;2;CK,CQ,H0, , ;1
0.0416667;2;CK,CQ,H0, , ;1
0.0357143;2;CK,CQ,H0, , ;1
0.03125;1;CK,CQ,H0, , ;1
0.0277778;1;CK,CQ,H0, , ;1
0.025;2;CK,CQ,H0,H2, ;1
0.0227273;2;CK,CQ,H0,H2, ;1
0.0208333;2;CK,CQ,H0,H2, ;1
0.0192308;2;CK,CQ,H0,H2, ;1
0.0178571;2;CK,CQ,H0,H2, ;1
0.0166667;1;CK,CQ,H0,H2, ;1
0.015625;2;CK,CQ,H0,H2,C9;1
0.0147059;2;CK,CQ,H0,H2,C9;1
0.0138889;2;CK,CQ,H0,H2,C9;1
0.0131579;2;CK,CQ,H0,H2,C9;1
0.0125;2;CK,CQ,H0,H2,C9;1
0.0119048;1;CK,CQ,H0,H2,C9;1
0.285714;0; , ;1
0.111111;0; , ;1
0.0625;2; , ;1
0.047619;2; , ;1
0.0416667;0; , ;1
0.0384615;2;C2,S7,S6, , ;2
0.0333333;2;C2,S7,S6, , ;2
0.0294118;2;C2,S7,S6, , ;2
0.0263158;2;C2,S7,S6, , ;2
0.0238095;2;C2,S7,S6, , ;2
0.0217391;1;C2,S7,S6, , ;2
0.02;1;C2,S7,S6, , ;2
0.0185185;2;C2,S7,S6,D8, ;2
0.0172414;2;C2,S7,S6,D8, ;2
0.016129;2;C2,S7,S6,D8, ;2
0.0151515;2;C2,S7,S6,D8, ;2
0.0142857;2;C2,S7,S6,D8, ;2
0.0135135;1;C2,S7,S6,D8, ;2
0.0128205;2;C2,S7,S6,D8,HJ;2
0.0121951;2;C2,S7,S6,D8,HJ;2
0.0116279;2;C2,S7,S6,D8,HJ;2
0.0111111;2;C2,S7,S6,D8,HJ;2
0.0106383;2;C2,S7,S6,D8,HJ;2
0.0102041;1;C2,S7,S6,D8,HJ;2
0.125;2; , ;1
0.0714286;2; , ;1
0.05;2; , ;1
0.0454545;2; , ;1
0.037037;0; , ;1
0.030303;1; , ;1
0.027027;2;H2,S2,S5, , ;2
0.0243902;2;H2,S2,S5, , ;2
0.0222222;2;H2,S2,S5, , ;2
0.0204082;2;H2,S2,S5, , ;2
0.0188679;2;H2,S2,S5, , ;2
0.0175439;1;H2,S2,S5, , ;2
0.0163934;1;H2,S2,S5, , ;2
0.0153846;2;H2,S2,S5,HJ, ;2
0.0144928;2;H2,S2,S5,HJ, ;2
0.0136986;2;H2,S2,S5,HJ, ;2
0.012987;2;H2,S2,S5,HJ, ;2
0.0123457;2;H2,S2,S5,HJ, ;2
0.0117647;1;H2,S2,S5,HJ, ;2
0.011236;2;H2,S2,S5,HJ,D8;2
0.0107527;2;H2,S2,S5,HJ,D8;2
0.0103093;2;H2,S2,S5,HJ,D8;2
0.00990099;2;H2,S2,S5,HJ,D8;2
0.00952381;2;H2,S2,S5,HJ,D8;2
0.00917431;1;H2,S2,S5,HJ,D8;2
0.181818;0; , ;1
0.0625;2; , ;1
0.0526316;2; , ;1
0.04;2; , ;1
0.0357143;2; , ;1
0.030303;1; , ;1
0.0285714;2;H5,D5,S5, , ;4
0.025641;2;H5,D5,S5, , ;4
0.0232558;2;H5,D5,S5, , ;4
0.0212766;2;H5,D5,S5, , ;4
0.0196078;2;H5,D5,S5, , ;4
0.0181818;1;H5,D5,S5, , ;4
0.0169492;1;H5,D5,S5, , ;4
0.015873;2;H5,D5,S5,D7, ;4
0.0149254;2;H5,D5,S5,D7, ;4
0.0140845;2;H5,D5,S5,D7, ;4
0.0133333;2;H5,D5,S5,D7, ;4
0.0126582;2;H5,D5,S5,D7, ;4
0.0120482;1;H5,D5,S5,D7, ;4
0.0114943;2;H5,D5,S5,D7,D6;4
0.010989;2;H5,D5,S5,D7,D6;4
0.0105263;2;H5,D5,S5,D7,D6;4
0.010101;2;H5,D5,S5,D7,D6;4
0.00970874;2;H5,D5,S5,D7,D6;4
0.00934579;1;H5,D5,S5,D7,D6;4
0.2;2; , ;1
0.125;0; , ;1
0.0833333;0; , ;1
0.0625;2; , ;1
0.0526316;0; , ;1
0.04;1; , ;1
0.0333333;2;D2,S6,D6, , ;2
0.0277778;2;D2,S6,D6, , ;2
0.0238095;2;D2,S6,D6, , ;2
0.0208333;2;D2,S6,D6, , ;2
0.0185185;2;D2,S6,D6, , ;2
0.0166667;1;D2,S6,D6, , ;2
0.0153846;1;D2,S6,D6, , ;2
0.0147059;2;D2,S6,D6,S7, ;2
0.0135135;2;D2,S6,D6,S7, ;2
0.0125;2;D2,S6,D6,S7, ;2
0.0116279;2;D2,S6,D6,S7, ;2
0.0108696;2;D2,S6,D6,S7, ;2
0.0102041;1;D2,S6,D6,S7, ;2
0.00970874;2;D2,S6,D6,S7,CQ;2
0.00917431;2;D2,S6,D6,S7,CQ;2
0.00869565;2;D2,S6,D6,S7,CQ;2
0.00826446;2;D2,S6,D6,S7,CQ;2
0.00787402;2;D2,S6,D6,S7,CQ;2
0.0075188;1;D2,S6,D6,S7,CQ;2
0.285714;0; , ;1
0.0909091;0; , ;1
0.0666667;0; , ;1
0.0526316;0; , ;1
0.05;2;S6,C3,D6, , ;2
0.0416667;2;S6,C3,D6, , ;2
0.0357143;2;S6,C3,D6, , ;2
0.03125;2;S6,C3,D6, , ;2
0.0277778;2;S6,C3,D6, , ;2
0.025;1;S6,C3,D6, , ;2
0.0227273;1;S6,C3,D6, , ;2
0.0208333;2;S6,C3,D6,H8, ;2
0.0192308;2;S6,C3,D6,H8, ;2
0.0178571;2;S6,C3,D6,H8, ;2
0.0166667;2;S6,C3,D6,H8, ;2
0.015625;2;S6,C3,D6,H8, ;2
0.0147059;1;S6,C3,D6,H8, ;2
0.0138889;2;S6,C3,D6,H8,S5;2
0.0131579;2;S6,C3,D6,H8,S5;2
0.0125;2;S6,C3,D6,H8,S5;2
0.0119048;2;S6,C3,D6,H8,S5;2
0.0113636;2;S6,C3,D6,H8,S5;2
0.0108696;1;S6,C3,D6,H8,S5;2
0.2;2; , ;1
0.1;2; , ;1
0.0714286;2; , ;1
0.0526316;0; , ;1
0.05;2;D0,CA,HJ, , ;2
0.0416667;2;D0,CA,HJ, , ;2
0.0357143;2;D0,CA,HJ, , ;2
0.03125;2;D0,CA,HJ, , ;2
0.0277778;2;D0,CA,HJ, , ;2
0.025;1;D0,CA,HJ, , ;2
0.0227273;1;D0,CA,HJ, , ;2
0.0208333;2;D0,CA,HJ,D5, ;2
0.0192308;2;D0,CA,HJ,D5, ;2
0.0178571;2;D0,CA,HJ,D5, ;2
0.0166667;2;D0,CA,HJ,D5, ;2
0.015625;2;D0,CA,HJ,D5, ;2
0.0147059;1;D0,CA,HJ,D5, ;2
0.0138889;2;D0,CA,HJ,D5,H5;3
0.0131579;2;D0,CA,HJ,D5,H5;3
0.0125;2;D0,CA,HJ,D5,H5;3
0.0119048;2;D0,CA,HJ,D5,H5;3
0.0113636;2;D0,CA,HJ,D5,H5;3
0.0108696;1;D0,CA,HJ,D5,H5;3
0.1;2; , ;1
0.0714286;0; , ;1
0.0555556;2;H6,S2,C9, , ;2
0.0454545;2;H6,S2,C9, , ;2
0.0384615;2;H6,S2,C9, , ;2
0.0333333;2;H6,S2,C9, , ;2
0.0294118;2;H6,S2,C9, , ;2
0.0263158;1;H6,S2,C9, , ;2
0.0238095;1;H6,S2,C9, , ;2
0.0217391;2;H6,S2,C9,D6, ;3
0.02;2;H6,S2,C9,D6, ;3
0.0185185;2;H6,S2,C9,D6, ;3
0.0172414;2;H6,S2,C9,D6, ;3
0.016129;2;H6,S2,C9,D6, ;3
0.0151515;1;H6,S2,C9,D6, ;3
0.0142857;2;H6,S2,C9,D6,D0;3
0.0135135;2;H6,S2,C9,D6,D0;3
0.0128205;2;H6,S2,C9,D6,D0;3
0.0121951;2;H6,S2,C9,D6,D0;3
0.0116279;2;H6,S2,C9,D6,D0;3
0.0111111;1;H6,S2,C9,D6,D0;3
0.181818;0; , ;1
0.0769231;2;HQ,CK,H7, , ;1
0.0588235;2;HQ,CK,H7, , ;1
0.047619;2;HQ,CK,H7, , ;1
0.04;2;HQ,CK,H7, , ;1
0.0344828;2;HQ,CK,H7, , ;1
0.030303;1;HQ,CK,H7, , ;1
0.027027;1;HQ,CK,H7, , ;1
0.0243902;2;HQ,CK,H7,H0, ;1
0.0222222;2;HQ,CK,H7,H0, ;1
0.0204082;2;HQ,CK,H7,H0, ;1
0.0188679;2;HQ,CK,H7,H0, ;1
0.0175439;2;HQ,CK,H7,H0, ;1
0.0163934;1;HQ,CK,H7,H0, ;1
0.0153846;2;HQ,CK,H7,H0,D3;1
0.0144928;2;HQ,CK,H7,H0,D3;1
0.0136986;2;HQ,CK,H7,H0,D3;1
0.012987;2;HQ,CK,H7,H0,D3;1
0.0123457;2;HQ,CK,H7,H0,D3;1
0.0117647;1;HQ,CK,H7,H0,D3;1
0.142857;2; , ;1
0.1;0; , ;1
0.0833333;0; , ;1
0.0625;0; , ;1
0.047619;0; , ;1
0.0357143;1; , ;1
0.03125;2;DQ,H4,CJ, , ;1
0.0277778;2;DQ,H4,CJ, , ;1
0.025;2;DQ,H4,CJ, , ;1
0.0227273;2;DQ,H4,CJ, , ;1
0.0208333;2;DQ,H4,CJ, , ;1
0.0192308;1;DQ,H4,CJ, , ;1
0.0178571;1;DQ,H4,CJ, , ;1
0.0166667;2;DQ,H4,CJ,D9, ;1
0.015625;2;DQ,H4,CJ,D9, ;1
0.0147059;2;DQ,H4,CJ,D9, ;1
0.0138889;2;DQ,H4,CJ,D9, ;1
0.0131579;2;DQ,H4,CJ,D9, ;1
